order_id,pizza_id,quantity,date,time
234,napolitana_m,1,1/9/2015,18:47:27
235,cali_ckn_m,1,1/9/2015,18:49:23
236,classic_dlx_l,1,1/9/2015,19:06:09
236,green_garden_m,1,1/9/2015,19:06:34
237,green_garden_s,1,1/9/2015,19:12:59
238,spin_pesto_l,1,1/9/2015,19:26:24
239,ital_supr_l,1,1/9/2015,19:31:25
239,thai_ckn_m,1,1/9/2015,20:14:47
240,four_cheese_m,1,1/9/2015,20:15:51
241,sicilian_m,1,1/9/2015,20:18:25
241,spinach_supr_l,1,1/9/2015,20:23:12
242,calabrese_m,1,1/9/2015,20:30:06
242,thai_ckn_l,1,1/9/2015,20:51:10
242,veggie_veg_m,1,1/9/2015,21:10:16
243,classic_dlx_l,1,1/9/2015,21:13:48
243,spinach_supr_s,1,1/9/2015,21:47:56
244,ital_supr_s,1,1/9/2015,22:04:05
244,spicy_ital_l,1,1/9/2015,22:19:03
245,bbq_ckn_l,1,1/9/2015,22:32:32
245,ckn_pesto_l,1,1/10/2015,12:11:19
246,ckn_alfredo_m,1,1/10/2015,12:21:19
246,pepperoni_l,1,1/10/2015,12:27:47
247,hawaiian_m,1,1/10/2015,12:28:53
247,sicilian_m,1,1/10/2015,12:37:10
247,spinach_supr_s,1,1/10/2015,13:13:59
248,hawaiian_s,1,1/10/2015,13:14:47
248,thai_ckn_l,1,1/10/2015,13:15:32
249,bbq_ckn_l,1,1/10/2015,13:39:33
249,calabrese_s,1,1/10/2015,13:40:54
250,four_cheese_m,1,1/10/2015,13:41:04
251,mexicana_m,1,1/10/2015,13:44:22
252,prsc_argla_m,1,1/10/2015,13:45:00
253,brie_carre_s,1,1/10/2015,13:48:49
254,bbq_ckn_l,1,1/10/2015,13:51:19
254,brie_carre_s,1,1/10/2015,13:56:01
254,five_cheese_l,1,1/10/2015,14:13:01
255,five_cheese_l,1,1/10/2015,14:24:14
255,green_garden_m,1,1/10/2015,14:33:19
255,hawaiian_l,1,1/10/2015,15:05:29
255,spinach_fet_m,1,1/10/2015,15:58:42
256,pep_msh_pep_l,1,1/10/2015,16:09:57
257,cali_ckn_l,1,1/10/2015,16:32:36
257,ckn_alfredo_l,1,1/10/2015,16:33:36
258,classic_dlx_m,1,1/10/2015,17:12:39
259,pepperoni_l,1,1/10/2015,17:23:39
260,five_cheese_l,1,1/10/2015,17:32:54
260,the_greek_l,1,1/10/2015,17:41:55
261,brie_carre_s,1,1/10/2015,17:48:57
262,cali_ckn_m,1,1/10/2015,17:50:19
263,spin_pesto_l,1,1/10/2015,18:12:28
264,mexicana_m,1,1/10/2015,18:24:07
265,ckn_alfredo_m,1,1/10/2015,18:32:36
265,mexicana_l,1,1/10/2015,18:34:14
265,sicilian_m,1,1/10/2015,18:34:27
265,spicy_ital_l,1,1/10/2015,18:53:52
266,peppr_salami_m,1,1/10/2015,18:58:19
267,four_cheese_l,1,1/10/2015,19:02:27
267,mediterraneo_l,1,1/10/2015,19:03:11
267,napolitana_s,1,1/10/2015,19:13:29
268,ital_supr_l,1,1/10/2015,19:23:51
268,pepperoni_s,1,1/10/2015,19:27:18
269,ckn_alfredo_m,1,1/10/2015,19:36:16
270,southw_ckn_l,1,1/10/2015,19:36:33
270,spin_pesto_l,1,1/10/2015,19:39:32
270,thai_ckn_l,1,1/10/2015,19:51:02
271,big_meat_s,1,1/10/2015,19:58:10
271,cali_ckn_m,2,1/10/2015,19:58:15
271,ckn_alfredo_m,2,1/10/2015,20:10:44
271,ckn_pesto_l,2,1/10/2015,20:12:33
271,classic_dlx_m,1,1/10/2015,20:14:03
271,ital_supr_m,1,1/10/2015,20:20:10
271,sicilian_s,1,1/10/2015,20:27:26
271,soppressata_m,1,1/10/2015,20:31:14
271,southw_ckn_m,1,1/10/2015,20:41:58
271,the_greek_s,1,1/10/2015,20:45:45
272,ital_supr_m,1,1/10/2015,20:49:29
273,soppressata_s,1,1/10/2015,20:57:41
274,four_cheese_l,1,1/10/2015,21:21:21
274,thai_ckn_l,1,1/10/2015,21:22:44
275,classic_dlx_l,1,1/10/2015,21:50:23
275,five_cheese_l,1,1/10/2015,21:55:12
275,pepperoni_s,1,1/10/2015,22:18:35
275,sicilian_m,1,1/10/2015,22:47:17
276,five_cheese_l,1,1/10/2015,22:48:39
276,spicy_ital_l,1,1/11/2015,11:42:08
277,four_cheese_m,1,1/11/2015,11:44:36
278,ital_veggie_m,1,1/11/2015,11:44:52
278,southw_ckn_l,1,1/11/2015,11:51:45
279,cali_ckn_m,1,1/11/2015,12:14:15
279,ckn_alfredo_m,1,1/11/2015,12:18:31
280,prsc_argla_m,1,1/11/2015,12:34:44
280,veggie_veg_m,1,1/11/2015,12:44:10
281,sicilian_s,1,1/11/2015,12:49:26
282,classic_dlx_s,1,1/11/2015,13:23:21
282,five_cheese_l,1,1/11/2015,13:28:08
282,peppr_salami_l,1,1/11/2015,13:37:46
282,spin_pesto_l,1,1/11/2015,13:40:00
283,napolitana_m,1,1/11/2015,13:43:19
284,four_cheese_m,1,1/11/2015,13:52:52
284,hawaiian_s,1,1/11/2015,14:03:45
284,napolitana_m,1,1/11/2015,14:07:26
285,prsc_argla_l,1,1/11/2015,14:07:35
286,ital_supr_m,1,1/11/2015,14:17:17
286,peppr_salami_l,1,1/11/2015,14:29:23
287,ital_supr_m,1,1/11/2015,14:34:05
287,pep_msh_pep_m,1,1/11/2015,14:49:35
287,pepperoni_m,1,1/11/2015,16:03:38
287,sicilian_s,1,1/11/2015,16:18:23
288,brie_carre_s,1,1/11/2015,16:34:07
288,prsc_argla_l,1,1/11/2015,16:43:33
288,spinach_supr_l,1,1/11/2015,16:44:49
289,five_cheese_l,1,1/11/2015,16:45:47
290,classic_dlx_s,1,1/11/2015,16:55:24
290,veggie_veg_m,1,1/11/2015,16:56:39
291,bbq_ckn_l,1,1/11/2015,17:09:36
291,ckn_alfredo_m,2,1/11/2015,17:18:14
291,four_cheese_m,1,1/11/2015,17:21:49
292,spin_pesto_m,1,1/11/2015,17:29:14
292,spinach_fet_l,1,1/11/2015,17:35:14
293,classic_dlx_s,1,1/11/2015,17:42:23
293,ital_veggie_s,1,1/11/2015,17:42:25
294,bbq_ckn_m,1,1/11/2015,18:13:08
294,ital_supr_l,1,1/11/2015,18:13:12
294,thai_ckn_l,1,1/11/2015,18:40:44
295,cali_ckn_m,1,1/11/2015,18:46:25
296,green_garden_s,1,1/11/2015,19:18:42
296,ital_cpcllo_s,1,1/11/2015,19:18:46
296,thai_ckn_m,1,1/11/2015,19:28:13
297,southw_ckn_m,1,1/11/2015,19:33:05
298,cali_ckn_m,1,1/11/2015,19:33:19
298,cali_ckn_s,1,1/11/2015,19:44:57
298,ckn_alfredo_m,1,1/11/2015,19:51:09
298,classic_dlx_s,1,1/11/2015,19:52:49
299,classic_dlx_s,1,1/11/2015,20:31:02
299,spinach_fet_m,1,1/11/2015,21:07:30
300,big_meat_s,1,1/11/2015,21:29:50
300,ital_cpcllo_s,1,1/12/2015,11:38:15
300,ital_veggie_s,1,1/12/2015,11:39:08
300,spinach_supr_s,1,1/12/2015,12:01:23
301,napolitana_l,1,1/12/2015,12:11:46
302,peppr_salami_l,1,1/12/2015,12:13:07
303,big_meat_s,1,1/12/2015,12:21:09
303,ital_cpcllo_m,1,1/12/2015,12:26:41
303,pepperoni_s,1,1/12/2015,12:33:22
304,hawaiian_s,1,1/12/2015,12:42:10
304,mexicana_l,1,1/12/2015,12:45:53
305,pepperoni_l,1,1/12/2015,12:53:37
305,sicilian_s,1,1/12/2015,13:04:24
305,spicy_ital_m,1,1/12/2015,13:30:47
306,big_meat_s,1,1/12/2015,13:33:06
306,hawaiian_s,1,1/12/2015,13:49:40
306,napolitana_m,1,1/12/2015,13:58:56
307,classic_dlx_l,1,1/12/2015,14:08:16
307,thai_ckn_m,1,1/12/2015,14:27:03
308,hawaiian_l,1,1/12/2015,14:31:13
308,pep_msh_pep_l,1,1/12/2015,14:33:39
308,thai_ckn_s,1,1/12/2015,14:38:35
309,five_cheese_l,1,1/12/2015,15:08:01
309,peppr_salami_m,1,1/12/2015,15:28:25
310,hawaiian_s,1,1/12/2015,15:31:00
310,thai_ckn_s,1,1/12/2015,15:39:04
311,sicilian_l,1,1/12/2015,15:41:32
312,big_meat_s,1,1/12/2015,15:52:44
312,brie_carre_s,1,1/12/2015,15:53:56
312,ckn_alfredo_m,1,1/12/2015,15:59:52
312,sicilian_m,1,1/12/2015,16:21:10
313,classic_dlx_m,1,1/12/2015,16:22:18
314,calabrese_m,1,1/12/2015,16:31:56
314,five_cheese_l,1,1/12/2015,16:55:08
314,green_garden_m,1,1/12/2015,17:05:33
314,hawaiian_m,1,1/12/2015,17:06:05
314,veggie_veg_m,1,1/12/2015,17:24:44
315,classic_dlx_m,1,1/12/2015,17:46:30
316,hawaiian_s,1,1/12/2015,17:52:27
316,ital_supr_m,1,1/12/2015,17:53:59
317,cali_ckn_s,1,1/12/2015,18:17:15
317,classic_dlx_m,1,1/12/2015,18:20:58
317,four_cheese_l,1,1/12/2015,18:21:04
317,hawaiian_s,1,1/12/2015,18:24:47
317,pep_msh_pep_l,1,1/12/2015,18:33:14
317,prsc_argla_s,1,1/12/2015,18:34:25
317,spinach_fet_s,1,1/12/2015,18:44:57
318,ital_cpcllo_l,1,1/12/2015,18:53:17
318,mexicana_l,1,1/12/2015,19:20:41
318,soppressata_s,1,1/12/2015,19:22:00
318,spicy_ital_l,1,1/12/2015,19:27:47
319,ital_supr_m,1,1/12/2015,19:30:17
320,cali_ckn_m,1,1/12/2015,19:57:36
320,ckn_pesto_l,1,1/12/2015,20:00:30
321,ital_supr_l,1,1/12/2015,20:35:34
322,cali_ckn_l,1,1/12/2015,21:35:14
322,ckn_pesto_l,1,1/13/2015,11:31:34
322,classic_dlx_s,1,1/13/2015,12:16:47
322,thai_ckn_l,1,1/13/2015,12:19:38
323,classic_dlx_m,1,1/13/2015,12:29:51
324,five_cheese_l,1,1/13/2015,12:49:09
325,classic_dlx_s,1,1/13/2015,12:53:01
325,veggie_veg_s,1,1/13/2015,13:08:32
326,cali_ckn_m,1,1/13/2015,13:34:48
326,spinach_supr_l,1,1/13/2015,13:36:53
327,classic_dlx_m,1,1/13/2015,13:41:13
328,mediterraneo_l,1,1/13/2015,14:15:02
329,spicy_ital_l,1,1/13/2015,14:27:31
329,spinach_supr_m,1,1/13/2015,14:29:23
330,big_meat_s,1,1/13/2015,14:48:09
330,ckn_alfredo_m,1,1/13/2015,15:07:35
330,classic_dlx_m,1,1/13/2015,15:19:25
330,classic_dlx_s,1,1/13/2015,15:22:11
330,five_cheese_l,1,1/13/2015,15:47:56
330,four_cheese_l,2,1/13/2015,15:50:49
330,hawaiian_l,1,1/13/2015,15:55:11
330,pep_msh_pep_l,1,1/13/2015,16:10:34
330,peppr_salami_s,1,1/13/2015,16:14:43
330,sicilian_l,1,1/13/2015,16:14:56
330,spicy_ital_l,1,1/13/2015,16:27:40
330,spicy_ital_m,1,1/13/2015,16:30:20
330,spinach_fet_l,1,1/13/2015,16:36:36
330,the_greek_m,1,1/13/2015,16:38:57
331,prsc_argla_m,1,1/13/2015,16:39:39
332,sicilian_m,1,1/13/2015,17:11:41
332,southw_ckn_l,1,1/13/2015,17:21:45
332,thai_ckn_m,1,1/13/2015,17:21:48
333,ckn_alfredo_m,1,1/13/2015,17:23:34
334,calabrese_l,1,1/13/2015,17:43:17
334,pepperoni_m,1,1/13/2015,17:44:13
334,southw_ckn_m,1,1/13/2015,17:59:32
334,thai_ckn_l,1,1/13/2015,18:07:59
335,mediterraneo_l,1,1/13/2015,18:18:15
336,prsc_argla_l,1,1/13/2015,18:31:07
337,hawaiian_l,1,1/13/2015,18:42:12
337,pepperoni_l,1,1/13/2015,18:50:43
338,mexicana_l,1,1/13/2015,19:10:20
338,thai_ckn_l,1,1/13/2015,19:18:08
338,the_greek_xl,1,1/13/2015,19:19:58
339,spicy_ital_m,1,1/13/2015,20:12:49
340,peppr_salami_s,1,1/13/2015,20:31:17
341,bbq_ckn_m,1,1/13/2015,20:36:27
341,pepperoni_s,1,1/13/2015,21:17:08
342,sicilian_l,1,1/13/2015,21:39:41
342,southw_ckn_l,1,1/14/2015,11:28:44
343,five_cheese_l,1,1/14/2015,11:35:30
343,four_cheese_m,1,1/14/2015,11:45:30
344,ital_cpcllo_m,1,1/14/2015,11:46:19
345,peppr_salami_s,1,1/14/2015,11:51:37
345,spinach_fet_s,1,1/14/2015,12:07:30
346,green_garden_s,1,1/14/2015,12:23:54
346,hawaiian_s,1,1/14/2015,12:37:48
346,ital_cpcllo_l,1,1/14/2015,12:38:27
346,napolitana_s,1,1/14/2015,12:39:16
347,spinach_fet_l,1,1/14/2015,12:42:17
347,thai_ckn_l,1,1/14/2015,12:43:09
347,veggie_veg_m,1,1/14/2015,12:50:01
348,classic_dlx_m,1,1/14/2015,12:50:30
348,thai_ckn_l,1,1/14/2015,12:51:29
348,thai_ckn_s,1,1/14/2015,12:54:35
349,pepperoni_l,1,1/14/2015,13:10:53
350,classic_dlx_l,1,1/14/2015,13:23:47
350,pepperoni_m,2,1/14/2015,13:37:51
350,spicy_ital_s,1,1/14/2015,13:42:01
351,big_meat_s,1,1/14/2015,14:07:52
351,hawaiian_m,1,1/14/2015,14:12:22
352,big_meat_s,1,1/14/2015,14:15:29
352,ital_cpcllo_l,1,1/14/2015,14:15:32
353,bbq_ckn_l,1,1/14/2015,14:26:17
353,cali_ckn_l,1,1/14/2015,14:48:30
353,prsc_argla_s,1,1/14/2015,14:48:56
354,green_garden_s,1,1/14/2015,15:37:45
354,veggie_veg_l,1,1/14/2015,16:09:29
355,ckn_alfredo_m,1,1/14/2015,16:21:23
355,ital_supr_m,1,1/14/2015,16:38:00
356,ckn_alfredo_m,1,1/14/2015,17:04:08
357,cali_ckn_l,1,1/14/2015,17:10:38
357,southw_ckn_s,1,1/14/2015,17:15:50
357,spinach_fet_s,1,1/14/2015,17:21:39
358,ital_supr_m,1,1/14/2015,17:24:09
359,green_garden_m,1,1/14/2015,17:37:26
359,thai_ckn_l,1,1/14/2015,17:38:53
360,bbq_ckn_l,1,1/14/2015,17:42:17
360,green_garden_s,1,1/14/2015,17:53:41
360,hawaiian_s,1,1/14/2015,18:06:06
361,big_meat_s,2,1/14/2015,18:06:14
361,ital_cpcllo_s,1,1/14/2015,18:09:48
362,bbq_ckn_m,1,1/14/2015,18:23:55
362,mexicana_l,1,1/14/2015,18:27:42
363,mediterraneo_l,1,1/14/2015,18:38:17
363,mexicana_l,1,1/14/2015,18:38:20
364,ital_supr_m,1,1/14/2015,18:47:06
364,the_greek_xl,1,1/14/2015,19:07:45
365,four_cheese_m,1,1/14/2015,19:25:16
365,mediterraneo_l,1,1/14/2015,19:56:01
365,pepperoni_m,1,1/14/2015,20:08:08
366,ital_cpcllo_l,1,1/14/2015,20:12:27
367,hawaiian_l,1,1/14/2015,20:33:57
367,spinach_fet_m,1,1/14/2015,20:40:40
368,spin_pesto_m,1,1/14/2015,20:46:12
368,thai_ckn_l,1,1/14/2015,20:57:40
369,spinach_fet_m,1,1/14/2015,21:09:39
370,four_cheese_l,1,1/14/2015,21:32:21
370,hawaiian_s,1,1/14/2015,21:36:58
371,pepperoni_m,1,1/14/2015,21:42:56
372,spinach_fet_s,1,1/14/2015,22:16:24
373,ckn_pesto_s,1,1/15/2015,11:37:03
373,classic_dlx_m,1,1/15/2015,11:56:46
373,sicilian_l,1,1/15/2015,12:08:30
374,big_meat_s,1,1/15/2015,12:15:35
374,ckn_alfredo_m,1,1/15/2015,12:20:22
374,peppr_salami_s,1,1/15/2015,12:33:51
375,mexicana_m,1,1/15/2015,12:36:39
376,the_greek_xl,1,1/15/2015,12:51:19
376,veggie_veg_l,1,1/15/2015,12:56:54
377,hawaiian_m,1,1/15/2015,12:59:20
377,thai_ckn_l,1,1/15/2015,13:01:53
378,ital_veggie_s,1,1/15/2015,13:03:42
379,thai_ckn_l,1,1/15/2015,13:05:13
380,calabrese_m,1,1/15/2015,13:07:53
380,cali_ckn_m,1,1/15/2015,13:08:44
381,southw_ckn_m,1,1/15/2015,13:10:45
382,thai_ckn_s,1,1/15/2015,13:12:29
382,veggie_veg_m,1,1/15/2015,14:04:23
383,spicy_ital_m,1,1/15/2015,14:10:00
384,hawaiian_s,1,1/15/2015,14:18:09
384,ital_cpcllo_m,1,1/15/2015,14:19:28
384,mediterraneo_m,1,1/15/2015,14:27:25
384,the_greek_s,1,1/15/2015,14:31:43
385,veggie_veg_l,1,1/15/2015,14:38:31
386,ital_veggie_s,1,1/15/2015,14:45:22
386,soppressata_m,1,1/15/2015,14:48:37
386,thai_ckn_m,1,1/15/2015,15:06:15
387,bbq_ckn_s,1,1/15/2015,15:20:36
387,big_meat_s,1,1/15/2015,15:23:21
387,ckn_pesto_m,1,1/15/2015,15:27:03
387,five_cheese_l,1,1/15/2015,15:32:59
387,pepperoni_s,1,1/15/2015,16:05:58
387,spicy_ital_l,1,1/15/2015,16:12:57
387,spinach_fet_s,1,1/15/2015,16:19:26
388,bbq_ckn_s,1,1/15/2015,16:40:04
388,ckn_alfredo_m,1,1/15/2015,16:44:46
388,mediterraneo_m,1,1/15/2015,16:56:05
388,veggie_veg_s,1,1/15/2015,16:57:15
389,spin_pesto_l,1,1/15/2015,16:57:55
390,pep_msh_pep_l,1,1/15/2015,17:05:35
391,the_greek_m,1,1/15/2015,17:13:58
392,big_meat_s,1,1/15/2015,17:14:27
392,calabrese_s,1,1/15/2015,17:27:51
392,cali_ckn_l,1,1/15/2015,17:32:25
392,pepperoni_s,2,1/15/2015,17:43:34
392,prsc_argla_l,1,1/15/2015,18:04:29
392,sicilian_l,1,1/15/2015,18:15:22
392,soppressata_l,1,1/15/2015,18:17:26
392,spicy_ital_l,1,1/15/2015,18:18:11
393,green_garden_s,1,1/15/2015,18:27:28
393,hawaiian_l,1,1/15/2015,18:53:07
394,big_meat_s,1,1/15/2015,18:56:49
394,ckn_pesto_s,1,1/15/2015,19:06:14
394,hawaiian_l,1,1/15/2015,19:09:51
394,hawaiian_s,1,1/15/2015,19:16:11
394,pep_msh_pep_l,1,1/15/2015,19:21:00
394,pepperoni_m,3,1/15/2015,19:27:22
394,pepperoni_s,1,1/15/2015,20:07:01
394,sicilian_l,1,1/15/2015,20:12:06
394,spicy_ital_l,1,1/15/2015,20:51:59
394,spin_pesto_s,1,1/15/2015,20:54:32
394,thai_ckn_l,1,1/15/2015,21:42:32
394,veggie_veg_s,1,1/16/2015,11:19:25
395,napolitana_m,1,1/16/2015,11:25:40
396,spinach_fet_s,1,1/16/2015,11:36:00
397,five_cheese_l,2,1/16/2015,11:39:48
397,hawaiian_l,1,1/16/2015,11:55:24
397,pepperoni_m,1,1/16/2015,12:14:22
398,pepperoni_s,1,1/16/2015,12:20:22
399,bbq_ckn_m,1,1/16/2015,12:30:09
399,cali_ckn_l,1,1/16/2015,12:34:15
399,four_cheese_m,1,1/16/2015,13:06:04
399,the_greek_m,1,1/16/2015,13:11:15
400,pepperoni_m,1,1/16/2015,13:16:55
400,thai_ckn_l,1,1/16/2015,13:18:32
401,veggie_veg_m,1,1/16/2015,13:19:43
402,four_cheese_l,1,1/16/2015,13:23:29
402,ital_supr_m,1,1/16/2015,13:27:57
403,bbq_ckn_s,1,1/16/2015,13:42:47
403,classic_dlx_l,1,1/16/2015,13:51:38
403,prsc_argla_s,1,1/16/2015,13:59:21
404,ckn_pesto_l,1,1/16/2015,14:14:40
405,sicilian_l,1,1/16/2015,14:24:45
406,ckn_alfredo_m,1,1/16/2015,15:00:11
406,classic_dlx_m,1,1/16/2015,15:27:24
406,ital_veggie_s,1,1/16/2015,15:33:19
407,cali_ckn_m,1,1/16/2015,15:49:05
407,classic_dlx_l,1,1/16/2015,15:55:24
407,pepperoni_m,1,1/16/2015,16:14:59
408,brie_carre_s,1,1/16/2015,16:19:19
408,peppr_salami_m,1,1/16/2015,16:20:32
409,pepperoni_l,1,1/16/2015,16:43:09
410,big_meat_s,2,1/16/2015,16:59:23
410,mediterraneo_m,1,1/16/2015,17:05:08
410,the_greek_xl,1,1/16/2015,17:09:08
411,ital_supr_m,1,1/16/2015,17:18:37
411,southw_ckn_l,1,1/16/2015,17:22:00
412,brie_carre_s,1,1/16/2015,17:54:33
412,spinach_supr_m,1,1/16/2015,17:58:38
413,the_greek_s,1,1/16/2015,18:00:48
414,classic_dlx_s,1,1/16/2015,18:13:15
414,five_cheese_l,1,1/16/2015,18:42:17
414,ital_supr_m,1,1/16/2015,18:52:18
415,cali_ckn_s,1,1/16/2015,18:57:56
416,spinach_fet_l,1,1/16/2015,19:03:46
417,pepperoni_s,1,1/16/2015,19:05:35
418,ckn_pesto_m,1,1/16/2015,19:12:08
418,sicilian_m,1,1/16/2015,19:14:03
419,bbq_ckn_l,1,1/16/2015,19:24:16
419,hawaiian_l,1,1/16/2015,19:24:40
419,ital_veggie_m,1,1/16/2015,19:32:12
419,veggie_veg_s,1,1/16/2015,19:33:33
420,five_cheese_l,1,1/16/2015,19:34:00
420,pep_msh_pep_s,1,1/16/2015,19:35:00
421,bbq_ckn_l,1,1/16/2015,19:42:20
421,calabrese_l,1,1/16/2015,19:55:17
421,ckn_pesto_s,1,1/16/2015,20:06:41
422,four_cheese_l,1,1/16/2015,20:24:37
422,ital_supr_m,1,1/16/2015,20:41:02
422,spinach_fet_m,1,1/16/2015,20:59:17
423,ital_supr_l,1,1/16/2015,21:03:33
423,sicilian_s,1,1/16/2015,21:23:01
424,pepperoni_m,1,1/16/2015,21:36:19
425,soppressata_m,1,1/16/2015,21:44:35
426,classic_dlx_m,1,1/16/2015,21:46:20
426,sicilian_s,1,1/16/2015,22:03:09
426,soppressata_m,1,1/16/2015,22:06:08
427,spinach_fet_l,1,1/16/2015,22:06:53
428,calabrese_l,1,1/16/2015,22:10:21
428,ital_cpcllo_s,1,1/17/2015,11:53:19
429,spicy_ital_m,1,1/17/2015,12:01:58
430,green_garden_m,1,1/17/2015,12:24:36
430,sicilian_s,1,1/17/2015,12:57:28
431,big_meat_s,1,1/17/2015,12:58:36
431,ckn_alfredo_s,1,1/17/2015,13:56:46
431,four_cheese_l,1,1/17/2015,14:12:58
431,hawaiian_l,1,1/17/2015,14:29:31
432,ital_cpcllo_s,1,1/17/2015,14:33:55
432,thai_ckn_l,1,1/17/2015,14:34:50
432,veggie_veg_s,1,1/17/2015,14:35:25
433,spicy_ital_l,1,1/17/2015,14:41:14
434,napolitana_m,1,1/17/2015,14:44:56
434,spicy_ital_l,1,1/17/2015,15:08:38
434,veggie_veg_l,1,1/17/2015,15:30:10
435,classic_dlx_m,1,1/17/2015,15:43:27
435,pep_msh_pep_m,1,1/17/2015,15:49:31
435,spinach_supr_s,1,1/17/2015,16:16:59
436,classic_dlx_l,1,1/17/2015,16:19:42
436,ital_supr_m,1,1/17/2015,16:57:30
436,pep_msh_pep_s,1,1/17/2015,17:11:07
436,peppr_salami_s,1,1/17/2015,17:16:26
437,bbq_ckn_m,1,1/17/2015,17:19:16
438,veggie_veg_m,1,1/17/2015,17:21:24
439,ckn_alfredo_m,1,1/17/2015,17:24:24
439,pepperoni_m,1,1/17/2015,17:28:05
439,the_greek_s,1,1/17/2015,17:29:41
440,calabrese_m,1,1/17/2015,17:31:16
440,ckn_alfredo_m,1,1/17/2015,17:44:05
440,five_cheese_l,1,1/17/2015,17:49:51
440,four_cheese_l,1,1/17/2015,18:28:12
440,four_cheese_m,1,1/17/2015,18:35:22
440,green_garden_l,1,1/17/2015,18:49:59
440,green_garden_m,1,1/17/2015,18:58:24
440,hawaiian_l,1,1/17/2015,19:15:11
440,ital_veggie_l,1,1/17/2015,19:20:20
440,pepperoni_l,1,1/17/2015,19:25:32
440,spicy_ital_l,1,1/17/2015,19:26:40
440,spinach_fet_s,1,1/17/2015,19:38:17
440,thai_ckn_l,1,1/17/2015,19:42:51
440,veggie_veg_m,1,1/17/2015,19:44:36
441,spicy_ital_l,1,1/17/2015,20:13:32
441,thai_ckn_l,1,1/17/2015,20:38:50
442,peppr_salami_l,1,1/17/2015,20:50:54
443,big_meat_s,1,1/17/2015,21:04:20
443,cali_ckn_m,2,1/17/2015,21:11:31
443,four_cheese_l,1,1/17/2015,21:16:01
443,ital_cpcllo_m,1,1/17/2015,21:20:18
443,ital_veggie_m,1,1/17/2015,21:21:23
443,mexicana_l,1,1/17/2015,21:49:00
443,pepperoni_l,1,1/17/2015,21:55:05
443,sicilian_l,1,1/17/2015,21:57:02
443,sicilian_m,1,1/17/2015,22:02:45
443,southw_ckn_m,1,1/17/2015,22:06:27
443,spicy_ital_l,1,1/17/2015,22:13:59
443,spicy_ital_s,1,1/18/2015,11:39:03
443,spinach_supr_m,1,1/18/2015,11:45:13
443,thai_ckn_m,1,1/18/2015,11:54:13
444,four_cheese_m,1,1/18/2015,12:07:59
445,hawaiian_l,1,1/18/2015,12:13:15
446,big_meat_s,1,1/18/2015,12:49:29
446,ital_veggie_m,1,1/18/2015,13:04:54
446,sicilian_l,1,1/18/2015,13:14:59
447,five_cheese_l,1,1/18/2015,13:33:31
448,hawaiian_s,1,1/18/2015,13:56:05
448,pep_msh_pep_m,1,1/18/2015,13:59:47
448,sicilian_m,1,1/18/2015,14:06:19
449,thai_ckn_l,1,1/18/2015,14:07:36
450,big_meat_s,1,1/18/2015,14:20:16
451,five_cheese_l,1,1/18/2015,14:22:14
451,ital_cpcllo_m,1,1/18/2015,14:39:33
451,southw_ckn_l,1,1/18/2015,14:50:37
452,bbq_ckn_m,1,1/18/2015,14:53:25
452,big_meat_s,1,1/18/2015,14:57:48
452,sicilian_m,1,1/18/2015,15:05:54
453,cali_ckn_s,1,1/18/2015,15:08:45
453,four_cheese_l,1,1/18/2015,15:28:12
453,sicilian_m,1,1/18/2015,15:43:17
453,thai_ckn_l,1,1/18/2015,15:56:04
454,spicy_ital_m,1,1/18/2015,16:07:14
455,ital_supr_l,1,1/18/2015,16:12:18
456,spinach_fet_l,1,1/18/2015,16:18:37
457,cali_ckn_l,1,1/18/2015,16:30:09
457,ckn_alfredo_m,1,1/18/2015,16:30:14
457,classic_dlx_m,1,1/18/2015,16:39:46
458,prsc_argla_m,1,1/18/2015,17:17:02
458,spinach_supr_m,1,1/18/2015,17:21:38
458,the_greek_s,1,1/18/2015,17:28:29
459,spicy_ital_l,1,1/18/2015,17:30:00
460,green_garden_s,1,1/18/2015,17:48:16
460,ital_supr_m,1,1/18/2015,18:10:50
461,cali_ckn_m,1,1/18/2015,18:13:43
461,hawaiian_s,1,1/18/2015,18:16:32
462,spinach_fet_s,1,1/18/2015,18:19:47
463,bbq_ckn_l,1,1/18/2015,18:21:27
463,prsc_argla_m,1,1/18/2015,18:27:40
464,bbq_ckn_l,1,1/18/2015,18:32:32
464,calabrese_m,1,1/18/2015,18:42:02
465,napolitana_s,1,1/18/2015,19:01:54
466,spinach_fet_l,1,1/18/2015,19:15:17
466,the_greek_xl,1,1/18/2015,19:36:15
467,prsc_argla_s,1,1/18/2015,20:13:25
468,four_cheese_l,1,1/18/2015,20:20:42
468,pepperoni_l,1,1/18/2015,20:45:11
469,bbq_ckn_m,1,1/18/2015,21:22:58
469,sicilian_s,1,1/18/2015,21:27:05
470,veggie_veg_s,1,1/19/2015,11:16:43
471,ital_veggie_s,1,1/19/2015,11:19:51
472,ital_veggie_l,1,1/19/2015,11:27:33
472,ital_veggie_m,1,1/19/2015,11:37:05
473,hawaiian_l,1,1/19/2015,11:57:17
473,prsc_argla_m,1,1/19/2015,11:57:38
473,southw_ckn_m,1,1/19/2015,12:00:52
474,green_garden_s,1,1/19/2015,12:03:57
474,pepperoni_s,1,1/19/2015,12:14:24
475,big_meat_s,1,1/19/2015,12:20:28
